無料<div class="hint">no charge; free</div>,むりょう,no charge; free,お <ruby>飲<rt>の</rt></ruby>み <ruby>物<rt>もの</rt></ruby>は <ruby>無料<rt>むりょう</rt></ruby>でございます。,Beverages are free of charge.,noun
結ぶ<div class="hint">tie; join</div>,むすぶ,tie; join,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>髪<rt>かみ</rt></ruby>にリボンを <ruby>結<rt>むす</rt></ruby>んだね。,She tied a ribbon in her hair.,verb
結合<div class="hint">combination; joining</div>,けつごう,combination; joining,ファイルを <ruby>結合<rt>けつごう</rt></ruby>して１つにしました。,I combined the files into one.,verbal noun
バッジ<div class="hint">badge</div>,ばっじ,badge,<ruby>彼<rt>かれ</rt></ruby>は <ruby>弁護士<rt>べんごし</rt></ruby>バッジを <ruby>付<rt>つ</rt></ruby>けていたよ。,He was wearing a lawyer's badge.,noun
果たして<div class="hint">really</div>,はたして,really,<ruby>果<rt>は</rt></ruby>たして <ruby>彼<rt>かれ</rt></ruby>は <ruby>現<rt>あらわ</rt></ruby>れるだろうか。,I wonder if he'll really show up.,adverb
課長<div class="hint">section chief</div>,かちょう,section chief,<ruby>彼<rt>かれ</rt></ruby>は <ruby>課長<rt>かちょう</rt></ruby>に <ruby>昇進<rt>しょうしん</rt></ruby>しました。,He was promoted to section chief.,noun
有効<div class="hint">effective; valid</div>,ゆうこう,effective; valid,<ruby>私<rt>わたし</rt></ruby>の <ruby>免許<rt>めんきょ</rt></ruby>は <ruby>来年<rt>らいねん</rt></ruby>まで <ruby>有効<rt>ゆうこう</rt></ruby>です。,My license is valid until next year.,adjectival noun
効く<div class="hint">take effect; work</div>,きく,take effect; work,この <ruby>薬<rt>くすり</rt></ruby>はあまりよく <ruby>効<rt>き</rt></ruby>かないよ。,This medicine doesn't work very well.,verb
効力<div class="hint">effect; validity</div>,こうりょく,effect; validity,その <ruby>薬<rt>くすり</rt></ruby>は <ruby>効力<rt>こうりょく</rt></ruby>が <ruby>強<rt>つよ</rt></ruby>いよ。,The medicine takes effect quickly.,noun
インフレーション<div class="hint">inflation</div>,いんふれーしょん,inflation,<ruby>市場<rt>しじょう</rt></ruby>にはインフレーションの <ruby>影響<rt>えいきょう</rt></ruby>が <ruby>出<rt>で</rt></ruby>ているね。,The market is showing the impact of inflation.,noun
不自然<div class="hint">unnatural; artificial</div>,ふしぜん,unnatural; artificial,<ruby>彼<rt>かれ</rt></ruby>の <ruby>態度<rt>たいど</rt></ruby>はどこか <ruby>不自然<rt>ふしぜん</rt></ruby>だったな。,His behavior was somewhat unnatural.,adjectival noun
自然に<div class="hint">naturally</div>,しぜんに,naturally,<ruby>硬<rt>かた</rt></ruby>くならないで、 <ruby>自然<rt>しぜん</rt></ruby>に <ruby>話<rt>はな</rt></ruby>してください。,Please speak naturally without being formal.,adverb
自ら<div class="hint">(for) oneself; personally</div>,みずから,(for) oneself; personally,<ruby>社長<rt>しゃちょう</rt></ruby> <ruby>自<rt>みずか</rt></ruby>らがその <ruby>会社<rt>かいしゃ</rt></ruby>と <ruby>交渉<rt>こうしょう</rt></ruby>したよ。,The president himself negotiated with the company.,adverb
各自<div class="hint">each one; every individual</div>,かくじ,each one; every individual,ごみは <ruby>各自<rt>かくじ</rt></ruby>で <ruby>持<rt>も</rt></ruby>ち <ruby>帰<rt>かえ</rt></ruby>ってください。,Please take your own garbage home.,noun
経由<div class="hint">via; through</div>,けいゆ,via; through,メールを <ruby>経由<rt>けいゆ</rt></ruby>して <ruby>広<rt>ひろ</rt></ruby>がるウィルスもあります。,There are even viruses that spread through e-mails.,verbal noun
ぺこぺこ<div class="hint">bow; kowtow</div>,ぺこぺこ,bow; kowtow,<ruby>彼<rt>かれ</rt></ruby>は <ruby>上司<rt>じょうし</rt></ruby>にぺこぺこしている。,He's kowtowing to his boss.,adverb
不自由<div class="hint">inconvenience; discomfort</div>,ふじゆう,inconvenience; discomfort,<ruby>彼<rt>かれ</rt></ruby>は <ruby>不自由<rt>ふじゆう</rt></ruby>な <ruby>暮<rt>く</rt></ruby>らしに <ruby>慣<rt>な</rt></ruby>れたようだね。,It seems that he's gotten used to his restricted lifestyle.,verbal noun
自信<div class="hint">confidence</div>,じしん,confidence,あの <ruby>人<rt>ひと</rt></ruby>の <ruby>顔<rt>かお</rt></ruby>には <ruby>自信<rt>じしん</rt></ruby>があふれているね。,That person's face is brimming with confidence.,noun
通信<div class="hint">correspondence; communication</div>,つうしん,correspondence; communication,<ruby>通信<rt>つうしん</rt></ruby> <ruby>教育<rt>きょういく</rt></ruby>はとても <ruby>便利<rt>べんり</rt></ruby>です。,Distance learning is very convenient.,verbal noun
信用<div class="hint">trust; credit</div>,しんよう,trust; credit,<ruby>彼<rt>かれ</rt></ruby>の <ruby>言<rt>い</rt></ruby>うことは <ruby>信用<rt>しんよう</rt></ruby>できない。,I can't trust what he says.,verbal noun
信頼<div class="hint">reliance; trust</div>,しんらい,reliance; trust,<ruby>私<rt>わたし</rt></ruby>は <ruby>部下<rt>ぶか</rt></ruby>を <ruby>信頼<rt>しんらい</rt></ruby>しています。,I trust my subordinates.,verbal noun
おごる<div class="hint">treat</div>,おごる,treat,<ruby>彼<rt>かれ</rt></ruby>に <ruby>食事<rt>しょくじ</rt></ruby>をおごってもらった。,He treated me to a meal.,verb
依頼<div class="hint">request</div>,いらい,request,<ruby>彼<rt>かれ</rt></ruby>に <ruby>協力<rt>きょうりょく</rt></ruby>を <ruby>依頼<rt>いらい</rt></ruby>しました。,I requested his cooperation.,verbal noun
頼る<div class="hint">rely on; depend on</div>,たよる,rely on; depend on,<ruby>人<rt>ひと</rt></ruby>に <ruby>頼<rt>たよ</rt></ruby>らないで、 <ruby>自分<rt>じぶん</rt></ruby>でやってごらん。,Do it yourself without relying on other people.,verb
住民<div class="hint">resident</div>,じゅうみん,resident,<ruby>地域<rt>ちいき</rt></ruby>の <ruby>住民<rt>じゅうみん</rt></ruby>が <ruby>集<rt>あつ</rt></ruby>まって <ruby>話合<rt>はなしあ</rt></ruby>いをした。,The local residents got together and had a talk.,noun
国民<div class="hint">citizen</div>,こくみん,citizen,<ruby>国民<rt>こくみん</rt></ruby>の <ruby>安全<rt>あんぜん</rt></ruby>が <ruby>最<rt>もっと</rt></ruby>も <ruby>大切<rt>たいせつ</rt></ruby>です。,Citizen safety is most important.,noun
びっしょり<div class="hint">soaked</div>,びっしょり,soaked,<ruby>運動<rt>うんどう</rt></ruby>して <ruby>汗<rt>あせ</rt></ruby>びっしょりです。,I'm soaked in sweat now because I exercised.,adverb
民間<div class="hint">private; civilian</div>,みんかん,private; civilian,その <ruby>土地<rt>とち</rt></ruby>は <ruby>民間<rt>みんかん</rt></ruby> <ruby>企業<rt>きぎょう</rt></ruby>に <ruby>売却<rt>ばいきゃく</rt></ruby>されたんだ。,The land was sold to a private company.,noun
民主<div class="hint">democracy</div>,みんしゅ,democracy,<ruby>民主<rt>みんしゅ</rt></ruby> <ruby>主義<rt>しゅぎ</rt></ruby>について <ruby>勉強<rt>べんきょう</rt></ruby>しました。,We studied democracy.,noun
主要<div class="hint">major; principal</div>,しゅよう,major; principal,ＩＴ <ruby>産業<rt>さんぎょう</rt></ruby>はインドの <ruby>主要<rt>しゅよう</rt></ruby> <ruby>産業<rt>さんぎょう</rt></ruby>よね。,IT is a major industry in India.,adjectival noun
主役<div class="hint">leading role</div>,しゅやく,leading role,<ruby>彼<rt>かれ</rt></ruby>は <ruby>学校<rt>がっこう</rt></ruby>の <ruby>劇<rt>げき</rt></ruby>で <ruby>主役<rt>しゅやく</rt></ruby>に <ruby>選<rt>えら</rt></ruby>ばれたよ。,He was chosen for the leading part in the school play.,noun
義理<div class="hint">sense of duty; obligation</div>,ぎり,sense of duty; obligation,<ruby>彼<rt>かれ</rt></ruby>は <ruby>義理<rt>ぎり</rt></ruby>を <ruby>大切<rt>たいせつ</rt></ruby>にしています。,Having a sense of duty is important to him.,noun
だぶだぶ<div class="hint">baggy; too big</div>,だぶだぶ,baggy; too big,この <ruby>服<rt>ふく</rt></ruby>は <ruby>大<rt>おお</rt></ruby>き <ruby>過<rt>す</rt></ruby>ぎてだぶだぶです。,These clothes are too big and baggy.,adverb
主義<div class="hint">principle; -ism</div>,しゅぎ,principle; -ism,<ruby>私<rt>わたし</rt></ruby>は <ruby>車<rt>くるま</rt></ruby>は <ruby>持<rt>も</rt></ruby>たない <ruby>主義<rt>しゅぎ</rt></ruby>です。,I do not have a car on principle.,noun
議会<div class="hint">assembly; council</div>,ぎかい,assembly; council,<ruby>議会<rt>ぎかい</rt></ruby>で <ruby>区<rt>く</rt></ruby>の <ruby>来年<rt>らいねん</rt></ruby>の <ruby>予定<rt>よてい</rt></ruby>が <ruby>話<rt>はな</rt></ruby>し <ruby>合<rt>あ</rt></ruby>われたんだ。,The council discussed the district plan for the upcoming year.,noun
議長<div class="hint">chairperson</div>,ぎちょう,chairperson,<ruby>議長<rt>ぎちょう</rt></ruby>が <ruby>開会<rt>かいかい</rt></ruby>の <ruby>挨拶<rt>あいさつ</rt></ruby>をしました。,The chairperson made the opening speech at the conference.,noun
議論<div class="hint">discussion; debate</div>,ぎろん,discussion; debate,<ruby>父<rt>ちち</rt></ruby>は <ruby>議論<rt>ぎろん</rt></ruby> <ruby>好<rt>ず</rt></ruby>きです。,My father likes to engage in debates.,verbal noun
結論<div class="hint">conclusion</div>,けつろん,conclusion,<ruby>今日<rt>きょう</rt></ruby>の <ruby>話<rt>はな</rt></ruby>し <ruby>合<rt>あ</rt></ruby>いでは <ruby>結論<rt>けつろん</rt></ruby>が <ruby>出<rt>で</rt></ruby>なかった。,We didn't reach a conclusion in our discussion today.,verbal noun
おだてる<div class="hint">flatter</div>,おだてる,flatter,<ruby>彼<rt>かれ</rt></ruby>は <ruby>人<rt>ひと</rt></ruby>をおだてるのが <ruby>上手<rt>じょうず</rt></ruby>です。,He is good at flattering people.,verb
論<div class="hint">argument; theory</div>,ろん,argument; theory,<ruby>彼<rt>かれ</rt></ruby>の <ruby>人生<rt>じんせい</rt></ruby> <ruby>論<rt>ろん</rt></ruby>は <ruby>独特<rt>どくとく</rt></ruby>だな。,His philosophy of life is unique.,noun
論文<div class="hint">thesis; paper</div>,ろんぶん,thesis; paper,<ruby>論文<rt>ろんぶん</rt></ruby>を <ruby>仕上<rt>しあ</rt></ruby>げないと <ruby>卒業<rt>そつぎょう</rt></ruby>できませんよ。,You can't graduate if you don't finish your thesis.,noun
論じる<div class="hint">argue; discuss</div>,ろんじる,argue; discuss,<ruby>仲間<rt>なかま</rt></ruby>と <ruby>地球<rt>ちきゅう</rt></ruby>の <ruby>未来<rt>みらい</rt></ruby>について <ruby>論<rt>ろん</rt></ruby>じたの。,I discussed the future of the earth with my friends.,verb
違反<div class="hint">violation; breach</div>,いはん,violation; breach,<ruby>彼<rt>かれ</rt></ruby>は <ruby>校則<rt>こうそく</rt></ruby>に <ruby>違反<rt>いはん</rt></ruby>しました。,He violated school regulations.,verbal noun
反映<div class="hint">reflection</div>,はんえい,reflection,<ruby>新型<rt>しんがた</rt></ruby> <ruby>車<rt>しゃ</rt></ruby>に <ruby>研究<rt>けんきゅう</rt></ruby>の <ruby>成果<rt>せいか</rt></ruby>が <ruby>反映<rt>はんえい</rt></ruby>されています。,The results of our research are reflected in the new model.,verbal noun
かかと<div class="hint">heel</div>,かかと,heel,<ruby>靴<rt>くつ</rt></ruby>のかかとで <ruby>彼<rt>かれ</rt></ruby>の <ruby>足<rt>あし</rt></ruby>を <ruby>踏<rt>ふ</rt></ruby>んでしまったの。,I stepped on his foot with the heel of my shoe.,noun
対立<div class="hint">opposition; confrontation</div>,たいりつ,opposition; confrontation,その２ <ruby>社<rt>しゃ</rt></ruby>は <ruby>対立<rt>たいりつ</rt></ruby>しています。,The two companies are opposed to each other.,verbal noun
一応<div class="hint">tentatively; just in case</div>,いちおう,tentatively; just in case,<ruby>彼<rt>かれ</rt></ruby>にも <ruby>一応<rt>いちおう</rt></ruby> <ruby>知<rt>し</rt></ruby>らせておいたほうがいいだろう。,We should let him know too; just in case.,adverb
応じる<div class="hint">answer; comply with</div>,おうじる,answer; comply with,<ruby>私<rt>わたし</rt></ruby>は <ruby>彼<rt>かれ</rt></ruby>の <ruby>要望<rt>ようぼう</rt></ruby>に <ruby>応<rt>おう</rt></ruby>じました。,I complied with his demand.,verb
応用<div class="hint">application; usage</div>,おうよう,application; usage,このレシピはいろいろ <ruby>応用<rt>おうよう</rt></ruby>できます。,This recipe can be used in many ways.,verbal noun
回答<div class="hint">reply; answer</div>,かいとう,reply; answer,アンケートに <ruby>回答<rt>かいとう</rt></ruby>しました。,I answered the questionnaire.,verbal noun
ほっと<div class="hint">feel relieved</div>,ほっと,feel relieved,<ruby>家<rt>いえ</rt></ruby>に <ruby>着<rt>つ</rt></ruby>いてほっとしたよ。,I felt relieved to be home.,adverb
解答<div class="hint">solution; answer</div>,かいとう,solution; answer,インターネットで <ruby>試験<rt>しけん</rt></ruby>の <ruby>解答<rt>かいとう</rt></ruby>を <ruby>確認<rt>かくにん</rt></ruby>したんだ。,I checked the answers to the exam questions on the Internet.,verbal noun
特定<div class="hint">specific; identification</div>,とくてい,specific; identification,<ruby>警察<rt>けいさつ</rt></ruby>は <ruby>犯人<rt>はんにん</rt></ruby>を <ruby>特定<rt>とくてい</rt></ruby>したらしいよ。,I hear that the police have identified the suspect.,verbal noun
特色<div class="hint">characteristic; uniqueness</div>,とくしょく,characteristic; uniqueness,その <ruby>学校<rt>がっこう</rt></ruby>の <ruby>教育<rt>きょういく</rt></ruby>は <ruby>特色<rt>とくしょく</rt></ruby>がありますね。,The school has a unique educational system.,noun
送別会<div class="hint">farewell party</div>,そうべつかい,farewell party,<ruby>来週<rt>らいしゅう</rt></ruby>、 <ruby>課長<rt>かちょう</rt></ruby>の <ruby>送別<rt>そうべつ</rt></ruby> <ruby>会<rt>かい</rt></ruby>を <ruby>開<rt>ひら</rt></ruby>きます。,The section chief's farewell party will be held next week.,noun
差別<div class="hint">discrimination</div>,さべつ,discrimination,<ruby>彼<rt>かれ</rt></ruby>は <ruby>差別<rt>さべつ</rt></ruby>をなくす <ruby>運動<rt>うんどう</rt></ruby>をしています。,He is working to eliminate discrimination.,verbal noun
うつむく<div class="hint">look down; lower one's eyes</div>,うつむく,look down; lower one's eyes,<ruby>彼<rt>かれ</rt></ruby>はうつむいて <ruby>何<rt>なに</rt></ruby>かを <ruby>考<rt>かんが</rt></ruby>えているね。,He is thinking about something with his head down.,verb
区別<div class="hint">distinction; discrimination</div>,くべつ,distinction; discrimination,あの <ruby>二人<rt>ふたり</rt></ruby>はそっくりで <ruby>区別<rt>くべつ</rt></ruby>できない。,Those two look so identical that I can't tell them apart.,verbal noun
別れ<div class="hint">separation; parting</div>,わかれ,separation; parting,<ruby>別<rt>わか</rt></ruby>れはいつでも <ruby>悲<rt>かな</rt></ruby>しいものです。,Parting is always sad.,noun
